Title,Authors,Abstract,Published Year,Published Month,Journal,Volume,Issue,Pages,Accession Number,DOI,Ref,Covidence #,Study,Notes,Tags
Epidemiology of COVID-19 in Mexico: from the 27th of February to the 30th of April 2020,Suarez V.; Suarez Quezada M.; Oros Ruiz S.; Ronquillo De Jesus E.,"Background: The first case of COVID-19 detected in Mexico was on the 27th of February 2020. On the 30th of April, 64 days after this first diagnosis, the number of patients had increased exponentially, reaching 19 224 confirmed cases and 1859 (9.67%) deaths. In response to this global outbreak, we summarize the current state of our understanding regarding COVID-19 in Mexico. Method(s): We obtained the data from the official website of the Ministry of Health in Mexico. The study period was between the 27th of February and the 30th of April 2020. The cases were confirmed using real-time reverse transcription-polymerase chain reaction, and we analysed epidemiological, demographic and clinical data. Result(s): In Mexico, most cases of COVID-19 were located in Mexico City. The mean age of the patients was 46 years. Of the 12 656 confirmed cases, most infected individuals were between the ages of 30 and 59 years (65.85%), and there was a higher incidence rate in men (58.18%) than in women (41.82%). The patients who died had one or more comorbidities, mainly hypertension (45.53%), diabetes (39.39%) and obesity (30.4%). In the first 64 days of the epidemic, China had reported 80 304 cases with a mortality rate of 3.66%. Conclusion(s): Our results indicate an early transmission of COVID-19 in Mexico. The descriptive epidemiology shows similarities between the cases of COVID-19 in Mexico and those in China. In the same period of the epidemic curve, we observed a reduction in the number of confirmed cases of COVID-19 in Mexico and a higher mortality rate compared with that of China.Copyright © 2020 Elsevier Espana, S.L.U. and Sociedad Espanola de Medicina Interna (SEMI)",2020,,Rev. Clin. Esp.,,"(Suarez, Oros Ruiz) CONACyT - Universidad Autonoma Metropolitana-Iztapalapa, Departamento de Quimica, Ciudad de Mexico, Mexico",,,10.1016/j.rce.2020.05.007,,#8565,Suarez 2020,Exclusion reason:  No serological antibody testing ; ,""
"COVID-19 and Postinfection Immunity: Limited Evidence, Many Remaining Questions",Kirkcaldy R.D.; King B.A.; Brooks J.T.,,2020,,JAMA,323,22,2245-2246,,10.1001/jama.2020.7869,,#8521,Kirkcaldy 2020,Exclusion reason: No seroprevalence estimate; ,""
Prevalence of SARS-CoV-2 Infection in Residents of a Large Homeless Shelter in Boston,Baggett T.P.; Keyes H.; Sporn N.; Gaeta J.M.,,2020,,JAMA,323,21,2191-2192,,10.1001/jama.2020.6887,,#8589,Baggett 2020,Exclusion reason:  No serological antibody testing ; ,""
Incidence of COVID-19 among immigration police: Observation from Thailand,Sriwijitalai W.; Wiwanitkit V.,,2020,,Med. J. Armed Forces India,76,2,235,,10.1016/j.mjafi.2020.03.004,,#7533,Sriwijitalai 2020,Exclusion reason:  No serological antibody testing ; ,""
"Covid-19: Nine in 10 pregnant women with infection when admitted for delivery are asymptomatic, small study finds",Mayor S.,,2020,,BMJ,369,(Mayor) London,m1485,,10.1136/bmj.m1485,,#6539,Mayor 2020,Exclusion reason:  No serological antibody testing ; ,""
The paramount importance of serological surveys of SARS-CoV-2 infection and immunity,Goudsmit J.,,2020,,Eur. J. Epidemiol.,35,4,331-333,,10.1007/s10654-020-00635-2,,#7347,Goudsmit 2020,Exclusion reason: No seroprevalence estimate; ,""
Good IgA bad IgG in SARS-CoV-2 infection?,Bene M.C.; de Carvalho M.; Eveillard M.; Lebri Y.,,2020,,Clin. Infect. Dis.,,"(Bene, Eveillard, Lebri) Hematology Biology, Nantes University Hospital & CRCINA, Nantes, France",,,10.1093/cid/ciaa426,,#6531,Bene 2020,Exclusion reason: People with confirmed/suspect covid-19 + no subgroups; ,""
"New Insights of Emerging SARS-CoV-2: Epidemiology, Etiology, Clinical Features, Clinical Treatment, and Prevention",Guo G.; Ye L.; Pan K.; Chen Y.; Xing D.; Yan K.; Chen Z.; Ding N.; Li W.; Huang H.; Zhang L.; Li X.; Xue X.,"Since the first reports that the novel coronavirus was showing human-to-human transmission characteristics and asymptomatic cases, the number of patients with associated pneumonia has continued to rise and the epidemic has grown. It now threatens the health and lives of people across the world. The governments of many countries have attached great importance to the prevention of SARS-CoV-2, via research into the etiology and epidemiology of this newly emerged disease. Clinical signs, treatment, and prevention characteristics of the novel coronavirus pneumonia have been receiving attention worldwide, especially from medical personnel. However, owing to the different experimental methods, sample sizes, sample sources, and research perspectives of various studies, results have been inconsistent, or relate to an isolated aspect of the virus or the disease it causes. Currently, systematic summary data on the novel coronavirus are limited. This review combines experimental and clinical evidence into a systematic analysis and summary of the current progress of research into SARS-CoV-2, from multiple perspectives, with the aim of gaining a better overall understanding of the disease. Our report provides important information for current clinicians, for the prevention and treatment of COVID-19 pneumonia.© Copyright © 2020 Guo, Ye, Pan, Chen, Xing, Yan, Chen, Ding, Li, Huang, Zhang, Li and Xue.",2020,,Front. Cell Dev. Biol.,8,"(Guo, Xing, Yan, Chen, Ding, Li, Zhang, Xue) Department of Microbiology and Immunology, School of Basic Medical Sciences, Institute of Molecular Virology and Immunology, Institute of Tropical Medicine, Wenzhou Medical University, Wenzhou, China",410,,10.3389/fcell.2020.00410,,#8571,Guo 2020,Exclusion reason: No seroprevalence estimate; ,""
SARS-CoV-2 and enhancing antibodies,Denner J.,,2020,,J. Clin. Virol.,128,"(Denner) Robert Koch Institute, Berlin, Germany",104424,,10.1016/j.jcv.2020.104424,,#7079,Denner 2020,Exclusion reason:  No serological antibody testing ; ,""
The proportion of COVID-19 cases that are asymptomatic in South Korea: Comment on Nishiura et al,Workman J.,The Korean Centers for Disease Control & Prevention reports the asymptomatic case proportion for COVID-19 is 33.3%. The asymptomatic case proportion in South Korea closely approximates the rate of 30.8% reported by Nishiura et al. (2020) among Japanese nationals returning from abroad.Copyright © 2020 The Author(s),2020,,Int. J. Infect. Dis.,96,"(Workman) University of Missouri, Kansas City, United States",398,,10.1016/j.ijid.2020.05.037,,#7868,Workman 2020,Exclusion reason:  No serological antibody testing ; ,""
Interpreting Diagnostic Tests for SARS-CoV-2,Sethuraman N.; Jeremiah S.S.; Ryo A.,,2020,,JAMA,323,22,2249-2251,,10.1001/jama.2020.8259,,#8520,Sethuraman 2020,Exclusion reason: No seroprevalence estimate; ,""
Potential pitfalls of routine SARS-CoV-2 serology for mass screening,Belec L.; Pere H.; Mboumba Bouassa R.-S.; Veyer D.; Jenabian M.-A.,,2020,,J. Med. Virol.,,"(Belec, Pere, Mboumba Bouassa, Veyer) Laboratoire de Virologie, Service de Microbiologie, Hopital Europeen Georges Pompidou, Assistance Publique-Hopitaux de Paris (AP-HP), Paris, France",,,10.1002/jmv.26034,,#8268,Belec 2020,Exclusion reason: No seroprevalence estimate; ,""
"The extent of transmission of novel coronavirus in Wuhan, China, 2020",Nishiura H.; Jung S.-M.; Linton N.M.; Kinoshita R.; Yang Y.; Hayashi K.; Kobayashi T.; Yuan B.; Akhmetzhanov A.R.,"A cluster of pneumonia cases linked to a novel coronavirus (2019-nCoV) was reported by China in late December 2019. Reported case incidence has now reached the hundreds, but this is likely an underestimate. As of 24 January 2020, with reports of thirteen exportation events, we estimate the cumulative incidence in China at 5502 cases (95% confidence interval: 3027, 9057). The most plausible number of infections is in the order of thousands, rather than hundreds, and there is a strong indication that untraced exposures other than the one in the epidemiologically linked seafood market in Wuhan have occurred.Copyright © 2020 by the authors. Licensee MDPI, Basel, Switzerland.",2020,,J. Clin. Med.,9,2,330,,10.3390/jcm9020330,,#6980,Nishiura 2020,Exclusion reason:  No serological antibody testing ; ,""
The Novel Coronavirus - Latest Findings,Brussow H.,"What was initially a lung infection epidemic in the metropolitan area of Wuhan followed by a now contained extension to mainland China has now spread to all continents as a major pandemic with current hotspots in Europe and the USA. This minireview is an update of an earlier report on this novel coronavirus infection (Brussow, 2020, Microb Biotech 13, 607). I am now summarizing the research literature published between end of February to mid-April 2020.Copyright © 2020 The Authors. Microbial Biotechnology published by John Wiley & Sons Ltd and Society for Applied Microbiology.",2020,,Microb. Biotechnol.,13,4,819-828,,10.1111/1751-7915.13592,,#7858,Brussow 2020,Exclusion reason:  No serological antibody testing ; ,""
Serology assays to manage COVID-19,Krammer F.; Simon V.,,2020,,Science,368,6495,1060-1061,,10.1126/science.abc1227,,#8578,Krammer 2020,Exclusion reason: No seroprevalence estimate; ,""
"Serological Assays for SARS-CoV-2 Infectious Disease: Benefits, Limitations and Perspectives",Infantino M.; Damiani A.; Gobbi F.L.; Grossi V.; Lari B.; Macchia D.; Casprini P.; Veneziani F.; Villalta D.; Bizzaro N.; Cappelletti P.; Fabris M.; Quartuccio L.; Benucci M.; Manfredi M.,,2020,,Isr. Med. Assoc. J.,22,4,203-210,,,,#6964,Infantino 2020,Exclusion reason: No seroprevalence estimate; Claire Donnici (2020-07-09 04:51:45)(Select): No unique seroprevalence estimates.; ,""
High prevalence of SARS-CoV-2 infection in repatriation flights to Greece from three European countries,Lytras T.; Dellis G.; Flountzi A.; Hatzianastasiou S.; Nikolopoulou G.; Tsekou K.; Diamantis Z.; Stathopoulou G.; Togka M.; Gerolymatos G.; Rigakos G.; Sapounas S.; Tsiodras S.,,2020,,J Travel Med,27,3,,,10.1093/jtm/taaa054,,#7512,Lytras 2020,Exclusion reason:  No serological antibody testing ; ,""
The Promise and Peril of Antibody Testing for COVID-19,Abbasi J.,,2020,,JAMA,323,19,1881-1883,,10.1001/jama.2020.6170,,#7994,Abbasi 2020,Exclusion reason: Duplicate; ,""
Antibody Responses to SARS-CoV-2 at 8 Weeks Postinfection in Asymptomatic Patients,Choe P.G.; Kang C.K.; Suh H.J.; Jung J.; Kang E.; Lee S.Y.; Song K.-H.; Kim H.B.; Kim N.J.; Park W.B.; Kim E.S.; Oh M.-D.,"We compared levels of severe acute respiratory syndrome coronavirus 2 neutralizing antibodies in recovery plasma from 7 completely asymptomatic coronavirus disease patients with those in symptomatic patients in South Korea. We found that serologic diagnostic testing was positive for 71% (5/7) of completely asymptomatic patients, but neutralizing antibody response occurred in all 7 patients.",2020,,Emerging Infect. Dis.,26,10,,,10.3201/eid2610.202211,,#9284,Choe 2020,Exclusion reason: People with confirmed/suspect covid-19 + no subgroups; Claire Donnici (2020-07-08 12:11:55)(Select): COVID-19 patients; ,""
Response to SARS-CoV-2 Pandemic in a Non-COVID-19 Designated Latin-American Neurosurgery Department,Nunez-Velasco S.; Mercado-Pimentel R.; Ochoa-Plascencia M.; Rodriguez-Arias R.; Lopez-Espinoza G.; Gonzalez-Gonzalez M.E.; Estrella-Sanchez C.; Ramirez-Huerta C.,"Background: Mexico declared the first case of novel coronavirus disease (COVID-19) in February 2020. At the time we write this article, our country is facing a community spread phase, expecting a rapid increase in the number of cases and fatalities. The Fray Antonio Alcalde Civil Hospital of Guadalajara has been declared a non-COVID-19 hospital with the mission of providing care to patients already registered and also those transferred from neurosurgical departments of neighboring centers, which have been converted into COVID-19 only hospitals. Method(s): An organized response regarding personnel, surgical case selection, operating room behavior, and facility reorganization were designed to prevent an internal coronavirus outbreak in the neurosurgery department at the Fray Antonio Alcalde Civil Hospital of Guadalajara. Result(s): Distancing actions by the staff and residents, including ward case discussions, neurosurgery rounds, and classes, will be carried out virtually. We classified neurosurgical patients into 4 groups depending on whether their condition demands care in 0-6 hours, 6-48 hours, 48 hours to 14 days, and >14 days. Subsequently, a questionnaire with epidemiologic, radiologic, clinical, and serologic criteria will be applied to determine the risk of COVID-19 infection to define to which area they are going to be transferred according to the different risk zones in our facility. Conclusion(s): Despite not being a COVID-19 center, we consider all patients at the neurosurgical ward and staff members as asymptomatic carriers or infected in the preclinical period. Specific measures must be taken to ensure the safety and care of neurosurgical patients and medical staff during the community spread phase.Copyright © 2020 Elsevier Inc.",2020,,World Neurosurg.,,"(Nunez-Velasco, Mercado-Pimentel, Ochoa-Plascencia, Lopez-Espinoza, Gonzalez-Gonzalez, Estrella-Sanchez, Ramirez-Huerta) Department of Neurosurgery, Fray Antonio Alcalde Civil Hospital of Guadalajara, Guadalajara, Jalisco, Mexico",,,10.1016/j.wneu.2020.05.019,,#7066,Nunez-Velasco 2020,Exclusion reason:  No serological antibody testing ; ,""
The international imperative to rapidly and inexpensively monitor community-wide Covid-19 infection status and trends,Daughton C.,,2020,,Sci. Total Environ.,726,"(Daughton) 1944 Spyglass Dr., Henderson, NV 89074, United States",138149,,10.1016/j.scitotenv.2020.138149,,#7714,Daughton 2020,Exclusion reason:  No serological antibody testing ; ,""
Familial cluster of COVID-19 infection from an asymptomatic,Zhang J.; Tian S.; Lou J.; Chen Y.,,2020,,Crit. Care,24,1,119,,10.1186/s13054-020-2817-7,,#6938,Zhang 2020,Exclusion reason:  No serological antibody testing ; ,""
Detection of IgM and IgG antibodies against SARS-CoV-2 in patients with autoimmune diseases,Teng J.; Dai J.; Su Y.; Zhou Z.; Chi H.; Wan L.; Meng J.; Wang Z.; Wang F.; Ma Y.; Hu Q.; Cheng X.; Liu H.; Ye J.; Shi H.; Sun Y.; Yang C.; Wang X.,,2020,,Lancet Rheumat.,,"(Teng, Su, Zhou, Chi, Wan, Meng, Wang, Wang, Ma, Hu, Cheng, Liu, Ye, Shi, Sun, Yang) Department of Rheumatology and Immunology, Ruijin Hospital, Shanghai Jiao Tong University School of Medicine, Shanghai 200025, China",,,10.1016/S2665-9913%2820%2930128-4,,#7818,Teng 2020,Exclusion reason: No seroprevalence estimate; Niklas Bobrovitz  (2020-07-12 00:15:29)(Select): They assessed autoimmune patients blood from before the pandemic as a validation step for antibody tests. ; ,""
